URL,Review,Drug,Indication,Type,Condition
http://www.webmd.com/drugs/drug-10534-Quenalin+oral,Be the first to review it,Quenalin oral, label, otc,
http://www.webmd.com/drugs/drug-10727-Silphen+Cough+oral,Be the first to review it,Silphen Cough oral, label, otc,
http://www.webmd.com/drugs/drug-11311-Valu-Dryl+Child%27s+Allergy+oral,Be the first to review it,Valu-Dryl Child's Allergy oral, label, otc,
http://www.webmd.com/drugs/drug-19535-Valu-Dryl+Allergy+oral,Be the first to review it,Valu-Dryl Allergy oral, label, otc,
http://www.webmd.com/drugs/drug-19565-Siladryl+SA+oral,Be the first to review it,Siladryl SA oral, label, otc,
http://www.webmd.com/drugs/drug-21960-Sleeping+oral,Be the first to review it,Sleeping oral, label, otc,
http://www.webmd.com/drugs/drug-53997-Valu-Dryl+oral,Be the first to review it,Valu-Dryl oral, label, otc,
http://www.webmd.com/drugs/drug-54017-Diphen+oral,Be the first to review it,Diphen oral, label, otc,
http://www.webmd.com/drugs/drug-54021-Children%27s+Allergy+diphenhydramine+oral,Be the first to review it,Children's Allergy (diphenhydramine) oral, label, otc,
http://www.webmd.com/drugs/drug-54030-Antihist+oral,Be the first to review it,Antihist oral, label, otc,
http://www.webmd.com/drugs/drug-88942-Rest+Simply+Nighttime+Sleep+oral,Be the first to review it,Rest Simply Nighttime Sleep oral, label, otc,
http://www.webmd.com/drugs/drug-103733-Allergy+oral,Be the first to review it,Allergy oral, label, otc,
http://www.webmd.com/drugs/drug-145297-Pharbedryl+oral,Be the first to review it,Pharbedryl oral, label, otc,
http://www.webmd.com/drugs/drug-152598-epinephrine+HCl+in+D5W+intravenous,Be the first to review it,epinephrine HCl in D5W intravenous, label, rx,
http://www.webmd.com/drugs/drug-152821-Allergy+diphenhydramine+oral,Be the first to review it,Allergy (diphenhydramine) oral, label, otc,
http://www.webmd.com/drugs/drug-153072-Children%27s+Wal-Dryl+Allergy+oral,Be the first to review it,Children's Wal-Dryl Allergy oral, label, otc,
http://www.webmd.com/drugs/drug-153424-Adrenaclick+injection,Be the first to review it,Adrenaclick injection, label, rx,
http://www.webmd.com/drugs/drug-161144-epinephrine+HCl+in+09++sodium+chloride+intravenous,Be the first to review it,epinephrine HCl in 0.9 % sodium chloride intravenous, label, rx,
http://www.webmd.com/drugs/drug-162674-EpiPen+Jr+2-Pak+injection,Be the first to review it,EpiPen Jr 2-Pak injection, label, rx,
http://www.webmd.com/drugs/drug-164101-Children%27s+Allergy+Relief+diphenhyd+oral,Be the first to review it,Children's Allergy Relief (diphenhyd) oral, label, otc,
http://www.webmd.com/drugs/drug-164459-EZ+Nite+Sleep+oral,Be the first to review it,EZ Nite Sleep oral, label, otc,
http://www.webmd.com/drugs/drug-165108-Ormir+oral,Be the first to review it,Ormir oral, label, otc,
http://www.webmd.com/drugs/drug-165217-Sleep+Time+oral,Be the first to review it,Sleep Time oral, label, otc,
http://www.webmd.com/drugs/drug-165763-Aller-G-Time+oral,Be the first to review it,Aller-G-Time oral, label, otc,
http://www.webmd.com/drugs/drug-165924-Z-Sleep+oral,Be the first to review it,Z-Sleep oral, label, otc,
http://www.webmd.com/drugs/drug-167284-epinephrine+HCl+PF+intravenous,Be the first to review it,epinephrine HCl (PF) intravenous, label, rx,
http://www.webmd.com/drugs/drug-167380-Unisom+diphenhydramine+oral,Be the first to review it,Unisom (diphenhydramine) oral, label, otc,
http://www.webmd.com/drugs/drug-169408-Nighttime+Allergy+Relief+oral,Be the first to review it,Nighttime Allergy Relief oral, label, otc,
http://www.webmd.com/drugs/drug-169506-Geri-Dryl+oral,Be the first to review it,Geri-Dryl oral, label, otc,
http://www.webmd.com/drugs/drug-170079-EPIsnap+injection,Be the first to review it,EPIsnap injection, label, rx,
http://www.webmd.com/drugs/drug-13983-Imuran+oral,172  User Reviews        ,Imuran oral, offlabel, rx,
http://www.webmd.com/drugs/drug-13771-azathioprine+oral,105  User Reviews        ,azathioprine oral, offlabel, rx,
http://www.webmd.com/drugs/drug-64887-Azasan+oral,12  User Reviews        ,Azasan oral, offlabel, rx,
http://www.webmd.com/drugs/drug-11928-azathioprine+injection,2  User Reviews        ,azathioprine injection, offlabel, rx,
http://www.webmd.com/drugs/drug-6470-methylprednisolone+oral,550  User Reviews        ,methylprednisolone oral, offlabel, rx,
http://www.webmd.com/drugs/drug-11321-Medrol+Pak+oral,121  User Reviews        ,Medrol (Pak) oral, offlabel, rx,
http://www.webmd.com/drugs/drug-6469-Medrol+oral,117  User Reviews        ,Medrol oral, offlabel, rx,
http://www.webmd.com/drugs/drug-8641-cortisone+oral,20  User Reviews        ,cortisone oral, offlabel, rx,
http://www.webmd.com/drugs/drug-4521-amiodarone+oral,344  User Reviews        ,amiodarone oral, label, rx,
http://www.webmd.com/drugs/drug-6109-flecainide+oral,208  User Reviews        ,flecainide oral, label, rx,
http://www.webmd.com/drugs/drug-8848-sotalol+oral,140  User Reviews        ,sotalol oral, label, rx,
http://www.webmd.com/drugs/drug-9482-Rythmol+oral,67  User Reviews        ,Rythmol oral, label, rx,
http://www.webmd.com/drugs/drug-7876-Pacerone+oral,50  User Reviews        ,Pacerone oral, label, rx,
http://www.webmd.com/drugs/drug-8838-propafenone+oral,47  User Reviews        ,propafenone oral, label, rx,
http://www.webmd.com/drugs/drug-9023-Betapace+oral,34  User Reviews        ,Betapace oral, label, rx,
http://www.webmd.com/drugs/drug-76834-Sotalol+AF+oral,12  User Reviews        ,Sotalol AF oral, label, rx,
http://www.webmd.com/drugs/drug-4522-amiodarone+intravenous,11  User Reviews        ,amiodarone intravenous, label, rx,
http://www.webmd.com/drugs/drug-12175-quinidine+gluconate+oral,11  User Reviews        ,quinidine gluconate oral, label, rx,
http://www.webmd.com/drugs/drug-8702-quinidine+sulfate+oral,6  User Reviews        ,quinidine sulfate oral, label, rx,
http://www.webmd.com/drugs/drug-18047-Betapace+AF+oral,5  User Reviews        ,Betapace AF oral, label, rx,
http://www.webmd.com/drugs/drug-155336-amiodarone+in+dextrose+5++intravenous,5  User Reviews        ,amiodarone in dextrose 5 % intravenous, label, rx,
http://www.webmd.com/drugs/drug-20278-propranolol+intravenous,4  User Reviews        ,propranolol intravenous, label, rx,
http://www.webmd.com/drugs/drug-153410-sotalol+intravenous,3  User Reviews        ,sotalol intravenous, label, rx,
http://www.webmd.com/drugs/drug-13527-procainamide+injection,2  User Reviews        ,procainamide injection, label, rx,
http://www.webmd.com/drugs/drug-16360-vasopressin+injection,1  User Reviews        ,vasopressin injection, offlabel, rx,
http://www.webmd.com/drugs/drug-156415-Nexterone+intravenous,1  User Reviews        ,Nexterone intravenous, label, rx,
http://www.webmd.com/drugs/drug-167270-vasopressin+intravenous,Be the first to review it,vasopressin intravenous, offlabel, rx,
http://www.webmd.com/drugs/drug-167275-Vasostrict+intravenous,Be the first to review it,Vasostrict intravenous, offlabel, rx,
http://www.webmd.com/drugs/drug-8701-quinidine+gluconate+injection,Be the first to review it,quinidine gluconate injection, label, rx,
http://www.webmd.com/drugs/drug-20929-Sorine+oral,Be the first to review it,Sorine oral, label, rx,
http://www.webmd.com/drugs/drug-156034-amiodarone+in+dextrose%2c+iso-osmotic+intravenous,Be the first to review it,"amiodarone in dextrose, iso-osmotic intravenous", label, rx,
http://www.webmd.com/drugs/drug-167753-Sotylize+oral,Be the first to review it,Sotylize oral, label, rx,
http://www.webmd.com/drugs/drug-8790-hemin+intravenous,1  User Reviews        ,hemin intravenous, label, rx,
http://www.webmd.com/drugs/drug-9397-Panhematin+intravenous,1  User Reviews        ,Panhematin intravenous, label, rx,
http://www.webmd.com/drugs/drug-7750-doxorubicin+intravenous,4  User Reviews        ,doxorubicin intravenous, offlabel, rx,
http://www.webmd.com/drugs/drug-10670-floxuridine+injection,Be the first to review it,floxuridine injection, label, rx,
http://www.webmd.com/drugs/drug-6426-metronidazole+oral,590  User Reviews        ,metronidazole oral, label, rx,
http://www.webmd.com/drugs/drug-7644-Flagyl+oral,527  User Reviews        ,Flagyl oral, label, rx,
http://www.webmd.com/drugs/drug-91341-Tindamax+oral,49  User Reviews        ,Tindamax oral, label, rx,
http://www.webmd.com/drugs/drug-91258-tinidazole+oral,16  User Reviews        ,tinidazole oral, label, rx,
http://www.webmd.com/drugs/drug-6533-Drisdol+oral,39  User Reviews        ,Drisdol oral, label, rxotc,
http://www.webmd.com/drugs/drug-8604-ergocalciferol+vitamin+D2+oral,34  User Reviews        ,ergocalciferol (vitamin D2) oral, label, rxotc,
http://www.webmd.com/drugs/drug-7448-calcitriol+oral,22  User Reviews        ,calcitriol oral, label, rx,
http://www.webmd.com/drugs/drug-7447-Rocaltrol+oral,15  User Reviews        ,Rocaltrol oral, label, rx,
http://www.webmd.com/drugs/drug-64799-Coral+Calcium+oral,15  User Reviews        ,Coral Calcium oral, label, otc,
http://www.webmd.com/drugs/drug-17933-Viactiv+oral,14  User Reviews        ,Viactiv oral, label, otc,
http://www.webmd.com/drugs/drug-7956-PhosLo+oral,13  User Reviews        ,PhosLo oral, offlabel, rx,
http://www.webmd.com/drugs/drug-9574-Tums+oral,13  User Reviews        ,Tums oral, offlabel, otc,
http://www.webmd.com/drugs/drug-18801-Gaviscon+oral,13  User Reviews        ,Gaviscon oral, offlabel, otc,
http://www.webmd.com/drugs/drug-159529-Vitamin+D2+oral,10  User Reviews        ,Vitamin D2 oral, label, rx,
http://www.webmd.com/drugs/drug-10696-calcium+acetate+oral,8  User Reviews        ,calcium acetate oral, offlabel, rxotc,
http://www.webmd.com/drugs/drug-1515-Rolaids+oral,6  User Reviews        ,Rolaids oral, offlabel, otc,
http://www.webmd.com/drugs/drug-148495-Caltrate+600+D+Plus+Minerals+oral,6  User Reviews        ,Caltrate 600+D Plus Minerals oral, label, otc,
http://www.webmd.com/drugs/drug-4155-Calcium+600+oral,4  User Reviews        ,Calcium 600 oral, label, otc,
http://www.webmd.com/drugs/drug-11269-calcium+chloride+intravenous,4  User Reviews        ,calcium chloride intravenous, label, rx,
http://www.webmd.com/drugs/drug-16527-Os-Cal+500+++D3+oral,4  User Reviews        ,Os-Cal 500 + D3 oral, label, otc,
http://www.webmd.com/drugs/drug-152132-Citracal+with+Vitamin+D+Petites+oral,4  User Reviews        ,Citracal with Vitamin D Petites oral, label, otc,
http://www.webmd.com/drugs/drug-579-calcium+carbonate+oral,3  User Reviews        ,calcium carbonate oral, offlabel, otc,
http://www.webmd.com/drugs/drug-8624-calcium+citrate+oral,3  User Reviews        ,calcium citrate oral, label, otc,
http://www.webmd.com/drugs/drug-14973-Calcet+Petites+oral,3  User Reviews        ,Calcet Petites oral, label, otc,
http://www.webmd.com/drugs/drug-149942-Calcidol+oral,3  User Reviews        ,Calcidol oral, label, otc,
http://www.webmd.com/drugs/drug-152133-Citracal+with+Vitamin+D+Maximum+oral,3  User Reviews        ,Citracal with Vitamin D Maximum oral, label, otc,
http://www.webmd.com/drugs/drug-150903-Maalox+Advanced+oral,2  User Reviews        ,Maalox Advanced oral, offlabel, otc,
http://www.webmd.com/drugs/drug-151682-Eliphos+oral,2  User Reviews        ,Eliphos oral, offlabel, rx,
http://www.webmd.com/drugs/drug-9049-Calciferol+oral,2  User Reviews        ,Calciferol oral, label, otc,
http://www.webmd.com/drugs/drug-22129-Calcitrate+oral,2  User Reviews        ,Calcitrate oral, label, otc,
http://www.webmd.com/drugs/drug-63565-calcium+citrate+malate-vitamin+D3+oral,2  User Reviews        ,calcium citrate malate-vitamin D3 oral, label, otc,
http://www.webmd.com/drugs/drug-76477-calcium+citrate-vitamin+D3+oral,2  User Reviews        ,calcium citrate-vitamin D3 oral, label, otc,
http://www.webmd.com/drugs/drug-93163-Calcium+600+++D3+oral,2  User Reviews        ,Calcium 600 + D(3) oral, label, otc,
http://www.webmd.com/drugs/drug-93224-Calcium+600+with+Vitamin+D3+oral,2  User Reviews        ,Calcium 600 with Vitamin D3 oral, label, otc,
http://www.webmd.com/drugs/drug-157883-Citracal+++D+Slow+Release+oral,2  User Reviews        ,Citracal + D Slow Release oral, label, otc,
http://www.webmd.com/drugs/drug-184-Calcium+Antacid+oral,1  User Reviews        ,Calcium Antacid oral, offlabel, otc,
http://www.webmd.com/drugs/drug-753-Antacid+Extra-Strength+oral,1  User Reviews        ,Antacid Extra-Strength oral, offlabel, otc,
http://www.webmd.com/drugs/drug-3983-Anti-Nausea+oral,1  User Reviews        ,Anti-Nausea oral, offlabel, otc,
http://www.webmd.com/drugs/drug-11915-Tums+Ultra+oral,1  User Reviews        ,Tums Ultra oral, offlabel, otc,
http://www.webmd.com/drugs/drug-13768-Calphron+oral,1  User Reviews        ,Calphron oral, offlabel, otc,
http://www.webmd.com/drugs/drug-17652-Alcalak+oral,1  User Reviews        ,Alcalak oral, offlabel, otc,
http://www.webmd.com/drugs/drug-94536-Tums+Extra+Strength+Smoothies+oral,1  User Reviews        ,Tums Extra Strength Smoothies oral, offlabel, otc,
http://www.webmd.com/drugs/drug-167461-Antacid+Extra+Strength+calcium+carb-magnesium+hydrox+oral,1  User Reviews        ,Antacid Extra Strength (calcium carb-magnesium hydrox) oral, offlabel, otc,
http://www.webmd.com/drugs/drug-3709-calcium+lactate+oral,1  User Reviews        ,calcium lactate oral, label, otc,
http://www.webmd.com/drugs/drug-5917-calcitriol+intravenous,1  User Reviews        ,calcitriol intravenous, label, rx,
http://www.webmd.com/drugs/drug-9695-Citrus+Calcium+oral,1  User Reviews        ,Citrus Calcium oral, label, otc,
http://www.webmd.com/drugs/drug-19844-Calcitrate-Vitamin+D+oral,1  User Reviews        ,Calcitrate-Vitamin D oral, label, otc,
http://www.webmd.com/drugs/drug-21826-Calcium+500+oral,1  User Reviews        ,Calcium 500 oral, label, otc,
http://www.webmd.com/drugs/drug-32559-Calcium+Soft+Chew+oral,1  User Reviews        ,Calcium Soft Chew oral, label, otc,
http://www.webmd.com/drugs/drug-59768-Oyster+Shell+Calcium-Vitamin+D3+oral,1  User Reviews        ,Oyster Shell Calcium-Vitamin D3 oral, label, otc,
http://www.webmd.com/drugs/drug-63564-calcium+phosphate-vitamin+D3+oral,1  User Reviews        ,calcium phosphate-vitamin D3 oral, label, otc,
http://www.webmd.com/drugs/drug-76476-calcium+citrate-ergocalciferol+vitamin+D2+oral,1  User Reviews        ,calcium citrate-ergocalciferol (vitamin D2) oral, label, otc,
http://www.webmd.com/drugs/drug-77669-calcium+carb-vit+D3-magnesium+oral,1  User Reviews        ,calcium carb-vit D3-magnesium oral, label, otc,
http://www.webmd.com/drugs/drug-91283-calcium+phos%2cdibasic-vitamin+D3+oral,1  User Reviews        ,"calcium phos,dibasic-vitamin D3 oral", label, otc,
http://www.webmd.com/drugs/drug-93396-Liquid+Calcium+with+Vitamin+D+oral,1  User Reviews        ,Liquid Calcium with Vitamin D oral, label, otc,
http://www.webmd.com/drugs/drug-94236-calcium-vitamin+D3-vitamin+K+oral,1  User Reviews        ,calcium-vitamin D3-vitamin K oral, label, otc,
http://www.webmd.com/drugs/drug-94246-Calcium+for+Women+oral,1  User Reviews        ,Calcium for Women oral, label, otc,
http://www.webmd.com/drugs/drug-94390-Oyster+Shell+++D3+oral,1  User Reviews        ,Oyster Shell + D3 oral, label, otc,
http://www.webmd.com/drugs/drug-149761-Calcium+Magnesium+++D+oral,1  User Reviews        ,Calcium Magnesium + D oral, label, otc,
http://www.webmd.com/drugs/drug-151589-Calcium+500+++D+D3+oral,1  User Reviews        ,Calcium 500 + D (D3) oral, label, otc,
http://www.webmd.com/drugs/drug-155493-Caltrate+600+++D+oral,1  User Reviews        ,Caltrate 600 + D oral, label, otc,
http://www.webmd.com/drugs/drug-156283-calcium+carbonate-vit+D3-magnesium+oxide-zinc+oxide+oral,1  User Reviews        ,calcium carbonate-vit D3-magnesium oxide-zinc oxide oral, label, otc,
http://www.webmd.com/drugs/drug-163264-CalMag+Thins+oral,1  User Reviews        ,CalMag Thins oral, label, otc,
http://www.webmd.com/drugs/drug-168161-Natpara+subcutaneous,1  User Reviews        ,Natpara subcutaneous, label, rx,
http://www.webmd.com/drugs/drug-171-Ultra+Strength+Antacid+oral,Be the first to review it,Ultra Strength Antacid oral, offlabel, otc,
http://www.webmd.com/drugs/drug-2109-calcium+carb-mag+hydrox-simeth+oral,Be the first to review it,calcium carb-mag hydrox-simeth oral, offlabel, otc,
http://www.webmd.com/drugs/drug-3385-Tums+E-X+oral,Be the first to review it,Tums E-X oral, offlabel, otc,
http://www.webmd.com/drugs/drug-3794-calcium+carbonate-magnesium+hydroxide+oral,Be the first to review it,calcium carbonate-magnesium hydroxide oral, offlabel, otc,
http://www.webmd.com/drugs/drug-4027-Ultra+Strength+Calcium+Antacid+oral,Be the first to review it,Ultra Strength Calcium Antacid oral, offlabel, otc,
http://www.webmd.com/drugs/drug-4888-Mi-Acid+oral,Be the first to review it,Mi-Acid oral, offlabel, otc,
http://www.webmd.com/drugs/drug-9044-Cal-Gest+Antacid+oral,Be the first to review it,Cal-Gest Antacid oral, offlabel, otc,
http://www.webmd.com/drugs/drug-10421-calcium+carbonate-simethicone+oral,Be the first to review it,calcium carbonate-simethicone oral, offlabel, otc,
